Interactor1	Interactor2	Complex.name	Complex.id	geneName1	geneName2	GATA4	TBX5	NKX25
P07910	P62308	C complex spliceosome	1181	HNRNPC	SNRPG	1	0	1
P07910	Q13573	C complex spliceosome	1181	HNRNPC	SNW1	1	0	1
P07910	Q8IYB3	C complex spliceosome	1181	HNRNPC	SRRM1	1	0	1
P07910	Q9UQ35	C complex spliceosome	1181	HNRNPC	SRRM2	1	0	1
P07910	O95926	C complex spliceosome	1181	HNRNPC	SYF2	1	0	1
P07910	O60506	C complex spliceosome	1181	HNRNPC	SYNCRIP	1	0	1
P07910	Q9UBB9	C complex spliceosome	1181	HNRNPC	TFIP11	1	0	1
P07910	Q86V81	C complex spliceosome	1181	HNRNPC	ALYREF	1	0	1
P07910	Q01081	C complex spliceosome	1181	HNRNPC	U2AF1	1	0	1
P07910	Q9HCS7	C complex spliceosome	1181	HNRNPC	XAB2	1	0	1
P07910	Q6NZY4	C complex spliceosome	1181	HNRNPC	ZCCHC8	1	0	1
P52597	P31943	C complex spliceosome	1181	HNRNPF	HNRNPH1	1	0	1
P52597	P61978	C complex spliceosome	1181	HNRNPF	HNRNPK	1	0	1
P52597	P52272	C complex spliceosome	1181	HNRNPF	HNRNPM	1	0	1
P52597	O43390	C complex spliceosome	1181	HNRNPF	HNRNPR	1	0	1
P52597	Q00839	C complex spliceosome	1181	HNRNPF	HNRNPU	1	0	1
P52597	Q9ULR0	C complex spliceosome	1181	HNRNPF	ISY1	1	0	1
P52597	Q9Y333	C complex spliceosome	1181	HNRNPF	LSM2	1	0	1
P52597	P62310	C complex spliceosome	1181	HNRNPF	LSM3	1	0	1
P52597	P61326	C complex spliceosome	1181	HNRNPF	MAGOH	1	0	1
P52597	Q9BRX9	C complex spliceosome	1181	HNRNPF	WDR83	1	0	1
P52597	P11940	C complex spliceosome	1181	HNRNPF	PABPC1	1	0	1
P52597	O43660	C complex spliceosome	1181	HNRNPF	PLRG1	1	0	1
P52597	Q9H307	C complex spliceosome	1181	HNRNPF	PNN	1	0	1
P52597	Q9UNP9	C complex spliceosome	1181	HNRNPF	PPIE	1	0	1
P52597	Q9Y3C6	C complex spliceosome	1181	HNRNPF	PPIL1	1	0	1
P52597	Q9H2H8	C complex spliceosome	1181	HNRNPF	PPIL3	1	0	1
P52597	Q96BP3	C complex spliceosome	1181	HNRNPF	PPWD1	1	0	1
P52597	Q9UMS4	C complex spliceosome	1181	HNRNPF	PRPF19	1	0	1
P52597	Q13523	C complex spliceosome	1181	HNRNPF	PRPF4B	1	0	1
P52597	O94906	C complex spliceosome	1181	HNRNPF	PRPF6	1	0	1
P52597	Q6P2Q9	C complex spliceosome	1181	HNRNPF	PRPF8	1	0	1
P52597	Q9UKM9	C complex spliceosome	1181	HNRNPF	RALY	1	0	1
P52597	Q9NW64	C complex spliceosome	1181	HNRNPF	RBM22	1	0	1
P52597	Q9Y5S9	C complex spliceosome	1181	HNRNPF	RBM8A	1	0	1
P52597	P38159	C complex spliceosome	1181	HNRNPF	RBMX	1	0	1
P52597	O43290	C complex spliceosome	1181	HNRNPF	SART1	1	0	1
P52597	Q6UX04	C complex spliceosome	1181	HNRNPF	CWC27	1	0	1
P52597	Q15459	C complex spliceosome	1181	HNRNPF	SF3A1	1	0	1
P52597	Q15428	C complex spliceosome	1181	HNRNPF	SF3A2	1	0	1
P52597	Q12874	C complex spliceosome	1181	HNRNPF	SF3A3	1	0	1
P52597	O75533	C complex spliceosome	1181	HNRNPF	SF3B1	1	0	1
P52597	Q13435	C complex spliceosome	1181	HNRNPF	SF3B2	1	0	1
P52597	Q15393	C complex spliceosome	1181	HNRNPF	SF3B3	1	0	1
P52597	Q07955	C complex spliceosome	1181	HNRNPF	SRSF1	1	0	1
P52597	P42285	C complex spliceosome	1181	HNRNPF	MTREX	1	0	1
P52597	O95391	C complex spliceosome	1181	HNRNPF	SLU7	1	0	1
P52597	O75643	C complex spliceosome	1181	HNRNPF	SNRNP200	1	0	1
P52597	Q96DI7	C complex spliceosome	1181	HNRNPF	SNRNP40	1	0	1
P52597	P09661	C complex spliceosome	1181	HNRNPF	SNRPA1	1	0	1
P52597	P14678	C complex spliceosome	1181	HNRNPF	SNRPB	1	0	1
P52597	P08579	C complex spliceosome	1181	HNRNPF	SNRPB2	1	0	1
P52597	P62314	C complex spliceosome	1181	HNRNPF	SNRPD1	1	0	1
P52597	P62316	C complex spliceosome	1181	HNRNPF	SNRPD2	1	0	1
P52597	P62318	C complex spliceosome	1181	HNRNPF	SNRPD3	1	0	1
P52597	P62304	C complex spliceosome	1181	HNRNPF	SNRPE	1	0	1
P52597	P62306	C complex spliceosome	1181	HNRNPF	SNRPF	1	0	1
P52597	P62308	C complex spliceosome	1181	HNRNPF	SNRPG	1	0	1
P52597	Q13573	C complex spliceosome	1181	HNRNPF	SNW1	1	0	1
P52597	Q8IYB3	C complex spliceosome	1181	HNRNPF	SRRM1	1	0	1
P52597	Q9UQ35	C complex spliceosome	1181	HNRNPF	SRRM2	1	0	1
P52597	O95926	C complex spliceosome	1181	HNRNPF	SYF2	1	0	1
P52597	O60506	C complex spliceosome	1181	HNRNPF	SYNCRIP	1	0	1
P52597	Q9UBB9	C complex spliceosome	1181	HNRNPF	TFIP11	1	0	1
P52597	Q86V81	C complex spliceosome	1181	HNRNPF	ALYREF	1	0	1
P52597	Q01081	C complex spliceosome	1181	HNRNPF	U2AF1	1	0	1
P52597	Q9HCS7	C complex spliceosome	1181	HNRNPF	XAB2	1	0	1
P52597	Q6NZY4	C complex spliceosome	1181	HNRNPF	ZCCHC8	1	0	1
P31943	P61978	C complex spliceosome	1181	HNRNPH1	HNRNPK	1	0	1
P31943	P52272	C complex spliceosome	1181	HNRNPH1	HNRNPM	1	0	1
P31943	O43390	C complex spliceosome	1181	HNRNPH1	HNRNPR	1	0	1
P31943	Q00839	C complex spliceosome	1181	HNRNPH1	HNRNPU	1	0	1
P31943	Q9ULR0	C complex spliceosome	1181	HNRNPH1	ISY1	1	0	1
P31943	Q9Y333	C complex spliceosome	1181	HNRNPH1	LSM2	1	0	1
P31943	P62310	C complex spliceosome	1181	HNRNPH1	LSM3	1	0	1
P31943	P61326	C complex spliceosome	1181	HNRNPH1	MAGOH	1	0	1
P31943	Q9BRX9	C complex spliceosome	1181	HNRNPH1	WDR83	1	0	1
P31943	P11940	C complex spliceosome	1181	HNRNPH1	PABPC1	1	0	1
P31943	O43660	C complex spliceosome	1181	HNRNPH1	PLRG1	1	0	1
P31943	Q9H307	C complex spliceosome	1181	HNRNPH1	PNN	1	0	1
P31943	Q9UNP9	C complex spliceosome	1181	HNRNPH1	PPIE	1	0	1
P31943	Q9Y3C6	C complex spliceosome	1181	HNRNPH1	PPIL1	1	0	1
P31943	Q9H2H8	C complex spliceosome	1181	HNRNPH1	PPIL3	1	0	1
P31943	Q96BP3	C complex spliceosome	1181	HNRNPH1	PPWD1	1	0	1
P31943	Q9UMS4	C complex spliceosome	1181	HNRNPH1	PRPF19	1	0	1
P31943	Q13523	C complex spliceosome	1181	HNRNPH1	PRPF4B	1	0	1
P31943	O94906	C complex spliceosome	1181	HNRNPH1	PRPF6	1	0	1
P31943	Q6P2Q9	C complex spliceosome	1181	HNRNPH1	PRPF8	1	0	1
P31943	Q9UKM9	C complex spliceosome	1181	HNRNPH1	RALY	1	0	1
P31943	Q9NW64	C complex spliceosome	1181	HNRNPH1	RBM22	1	0	1
P31943	Q9Y5S9	C complex spliceosome	1181	HNRNPH1	RBM8A	1	0	1
P31943	P38159	C complex spliceosome	1181	HNRNPH1	RBMX	1	0	1
P31943	O43290	C complex spliceosome	1181	HNRNPH1	SART1	1	0	1
P31943	Q6UX04	C complex spliceosome	1181	HNRNPH1	CWC27	1	0	1
P31943	Q15459	C complex spliceosome	1181	HNRNPH1	SF3A1	1	0	1
P31943	Q15428	C complex spliceosome	1181	HNRNPH1	SF3A2	1	0	1
P31943	Q12874	C complex spliceosome	1181	HNRNPH1	SF3A3	1	0	1
P31943	O75533	C complex spliceosome	1181	HNRNPH1	SF3B1	1	0	1
P31943	Q13435	C complex spliceosome	1181	HNRNPH1	SF3B2	1	0	1
P31943	Q15393	C complex spliceosome	1181	HNRNPH1	SF3B3	1	0	1
P31943	Q07955	C complex spliceosome	1181	HNRNPH1	SRSF1	1	0	1
P31943	P42285	C complex spliceosome	1181	HNRNPH1	MTREX	1	0	1
P31943	O95391	C complex spliceosome	1181	HNRNPH1	SLU7	1	0	1
P31943	O75643	C complex spliceosome	1181	HNRNPH1	SNRNP200	1	0	1
P31943	Q96DI7	C complex spliceosome	1181	HNRNPH1	SNRNP40	1	0	1
P31943	P09661	C complex spliceosome	1181	HNRNPH1	SNRPA1	1	0	1
P31943	P14678	C complex spliceosome	1181	HNRNPH1	SNRPB	1	0	1
P31943	P08579	C complex spliceosome	1181	HNRNPH1	SNRPB2	1	0	1
P31943	P62314	C complex spliceosome	1181	HNRNPH1	SNRPD1	1	0	1
P31943	P62316	C complex spliceosome	1181	HNRNPH1	SNRPD2	1	0	1
P31943	P62318	C complex spliceosome	1181	HNRNPH1	SNRPD3	1	0	1
P31943	P62304	C complex spliceosome	1181	HNRNPH1	SNRPE	1	0	1
P31943	P62306	C complex spliceosome	1181	HNRNPH1	SNRPF	1	0	1
P31943	P62308	C complex spliceosome	1181	HNRNPH1	SNRPG	1	0	1
P31943	Q13573	C complex spliceosome	1181	HNRNPH1	SNW1	1	0	1
P31943	Q8IYB3	C complex spliceosome	1181	HNRNPH1	SRRM1	1	0	1
P31943	Q9UQ35	C complex spliceosome	1181	HNRNPH1	SRRM2	1	0	1
P31943	O95926	C complex spliceosome	1181	HNRNPH1	SYF2	1	0	1
P31943	O60506	C complex spliceosome	1181	HNRNPH1	SYNCRIP	1	0	1
P31943	Q9UBB9	C complex spliceosome	1181	HNRNPH1	TFIP11	1	0	1
P31943	Q86V81	C complex spliceosome	1181	HNRNPH1	ALYREF	1	0	1
P31943	Q01081	C complex spliceosome	1181	HNRNPH1	U2AF1	1	0	1
P31943	Q9HCS7	C complex spliceosome	1181	HNRNPH1	XAB2	1	0	1
P31943	Q6NZY4	C complex spliceosome	1181	HNRNPH1	ZCCHC8	1	0	1
P61978	P52272	C complex spliceosome	1181	HNRNPK	HNRNPM	1	0	1
P61978	O43390	C complex spliceosome	1181	HNRNPK	HNRNPR	1	0	1
P61978	Q00839	C complex spliceosome	1181	HNRNPK	HNRNPU	1	0	1
P61978	Q9ULR0	C complex spliceosome	1181	HNRNPK	ISY1	1	0	1
P61978	Q9Y333	C complex spliceosome	1181	HNRNPK	LSM2	1	0	1
P61978	P62310	C complex spliceosome	1181	HNRNPK	LSM3	1	0	1
P61978	P61326	C complex spliceosome	1181	HNRNPK	MAGOH	1	0	1
P61978	Q9BRX9	C complex spliceosome	1181	HNRNPK	WDR83	1	0	1
P61978	P11940	C complex spliceosome	1181	HNRNPK	PABPC1	1	0	1
P61978	O43660	C complex spliceosome	1181	HNRNPK	PLRG1	1	0	1
P61978	Q9H307	C complex spliceosome	1181	HNRNPK	PNN	1	0	1
P61978	Q9UNP9	C complex spliceosome	1181	HNRNPK	PPIE	1	0	1
P61978	Q9Y3C6	C complex spliceosome	1181	HNRNPK	PPIL1	1	0	1
P61978	Q9H2H8	C complex spliceosome	1181	HNRNPK	PPIL3	1	0	1
P61978	Q96BP3	C complex spliceosome	1181	HNRNPK	PPWD1	1	0	1
P61978	Q9UMS4	C complex spliceosome	1181	HNRNPK	PRPF19	1	0	1
P61978	Q13523	C complex spliceosome	1181	HNRNPK	PRPF4B	1	0	1
P61978	O94906	C complex spliceosome	1181	HNRNPK	PRPF6	1	0	1
P61978	Q6P2Q9	C complex spliceosome	1181	HNRNPK	PRPF8	1	0	1
P61978	Q9UKM9	C complex spliceosome	1181	HNRNPK	RALY	1	0	1
P61978	Q9NW64	C complex spliceosome	1181	HNRNPK	RBM22	1	0	1
P61978	Q9Y5S9	C complex spliceosome	1181	HNRNPK	RBM8A	1	0	1
P61978	P38159	C complex spliceosome	1181	HNRNPK	RBMX	1	0	1
P61978	O43290	C complex spliceosome	1181	HNRNPK	SART1	1	0	1
P61978	Q6UX04	C complex spliceosome	1181	HNRNPK	CWC27	1	0	1
P61978	Q15459	C complex spliceosome	1181	HNRNPK	SF3A1	1	0	1
P61978	Q15428	C complex spliceosome	1181	HNRNPK	SF3A2	1	0	1
P61978	Q12874	C complex spliceosome	1181	HNRNPK	SF3A3	1	0	1
P61978	O75533	C complex spliceosome	1181	HNRNPK	SF3B1	1	0	1
P61978	Q13435	C complex spliceosome	1181	HNRNPK	SF3B2	1	0	1
P61978	Q15393	C complex spliceosome	1181	HNRNPK	SF3B3	1	0	1
P61978	Q07955	C complex spliceosome	1181	HNRNPK	SRSF1	1	0	1
P61978	P42285	C complex spliceosome	1181	HNRNPK	MTREX	1	0	1
P61978	O95391	C complex spliceosome	1181	HNRNPK	SLU7	1	0	1
P61978	O75643	C complex spliceosome	1181	HNRNPK	SNRNP200	1	0	1
P61978	Q96DI7	C complex spliceosome	1181	HNRNPK	SNRNP40	1	0	1
P61978	P09661	C complex spliceosome	1181	HNRNPK	SNRPA1	1	0	1
P61978	P14678	C complex spliceosome	1181	HNRNPK	SNRPB	1	0	1
P61978	P08579	C complex spliceosome	1181	HNRNPK	SNRPB2	1	0	1
P61978	P62314	C complex spliceosome	1181	HNRNPK	SNRPD1	1	0	1
P61978	P62316	C complex spliceosome	1181	HNRNPK	SNRPD2	1	0	1
P61978	P62318	C complex spliceosome	1181	HNRNPK	SNRPD3	1	0	1
P61978	P62304	C complex spliceosome	1181	HNRNPK	SNRPE	1	0	1
P61978	P62306	C complex spliceosome	1181	HNRNPK	SNRPF	1	0	1
P61978	P62308	C complex spliceosome	1181	HNRNPK	SNRPG	1	0	1
P61978	Q13573	C complex spliceosome	1181	HNRNPK	SNW1	1	0	1
P61978	Q8IYB3	C complex spliceosome	1181	HNRNPK	SRRM1	1	0	1
P61978	Q9UQ35	C complex spliceosome	1181	HNRNPK	SRRM2	1	0	1
P61978	O95926	C complex spliceosome	1181	HNRNPK	SYF2	1	0	1
P61978	O60506	C complex spliceosome	1181	HNRNPK	SYNCRIP	1	0	1
P61978	Q9UBB9	C complex spliceosome	1181	HNRNPK	TFIP11	1	0	1
P61978	Q86V81	C complex spliceosome	1181	HNRNPK	ALYREF	1	0	1
P61978	Q01081	C complex spliceosome	1181	HNRNPK	U2AF1	1	0	1
P61978	Q9HCS7	C complex spliceosome	1181	HNRNPK	XAB2	1	0	1
P61978	Q6NZY4	C complex spliceosome	1181	HNRNPK	ZCCHC8	1	0	1
P52272	O43390	C complex spliceosome	1181	HNRNPM	HNRNPR	1	0	1
P52272	Q00839	C complex spliceosome	1181	HNRNPM	HNRNPU	1	0	1
P52272	Q9ULR0	C complex spliceosome	1181	HNRNPM	ISY1	1	0	1
P52272	Q9Y333	C complex spliceosome	1181	HNRNPM	LSM2	1	0	1
P52272	P62310	C complex spliceosome	1181	HNRNPM	LSM3	1	0	1
P52272	P61326	C complex spliceosome	1181	HNRNPM	MAGOH	1	0	1
P52272	Q9BRX9	C complex spliceosome	1181	HNRNPM	WDR83	1	0	1
P52272	P11940	C complex spliceosome	1181	HNRNPM	PABPC1	1	0	1
P52272	O43660	C complex spliceosome	1181	HNRNPM	PLRG1	1	0	1
P52272	Q9H307	C complex spliceosome	1181	HNRNPM	PNN	1	0	1
P52272	Q9UNP9	C complex spliceosome	1181	HNRNPM	PPIE	1	0	1
P52272	Q9Y3C6	C complex spliceosome	1181	HNRNPM	PPIL1	1	0	1
P52272	Q9H2H8	C complex spliceosome	1181	HNRNPM	PPIL3	1	0	1
P52272	Q96BP3	C complex spliceosome	1181	HNRNPM	PPWD1	1	0	1
P52272	Q9UMS4	C complex spliceosome	1181	HNRNPM	PRPF19	1	0	1
P52272	Q13523	C complex spliceosome	1181	HNRNPM	PRPF4B	1	0	1
P52272	O94906	C complex spliceosome	1181	HNRNPM	PRPF6	1	0	1
P52272	Q6P2Q9	C complex spliceosome	1181	HNRNPM	PRPF8	1	0	1
P52272	Q9UKM9	C complex spliceosome	1181	HNRNPM	RALY	1	0	1
P52272	Q9NW64	C complex spliceosome	1181	HNRNPM	RBM22	1	0	1
P52272	Q9Y5S9	C complex spliceosome	1181	HNRNPM	RBM8A	1	0	1
P52272	P38159	C complex spliceosome	1181	HNRNPM	RBMX	1	0	1
P52272	O43290	C complex spliceosome	1181	HNRNPM	SART1	1	0	1
P52272	Q6UX04	C complex spliceosome	1181	HNRNPM	CWC27	1	0	1
P52272	Q15459	C complex spliceosome	1181	HNRNPM	SF3A1	1	0	1
P52272	Q15428	C complex spliceosome	1181	HNRNPM	SF3A2	1	0	1
P52272	Q12874	C complex spliceosome	1181	HNRNPM	SF3A3	1	0	1
P52272	O75533	C complex spliceosome	1181	HNRNPM	SF3B1	1	0	1
P52272	Q13435	C complex spliceosome	1181	HNRNPM	SF3B2	1	0	1
P52272	Q15393	C complex spliceosome	1181	HNRNPM	SF3B3	1	0	1
P52272	Q07955	C complex spliceosome	1181	HNRNPM	SRSF1	1	0	1
P52272	P42285	C complex spliceosome	1181	HNRNPM	MTREX	1	0	1
P52272	O95391	C complex spliceosome	1181	HNRNPM	SLU7	1	0	1
P52272	O75643	C complex spliceosome	1181	HNRNPM	SNRNP200	1	0	1
P52272	Q96DI7	C complex spliceosome	1181	HNRNPM	SNRNP40	1	0	1
P52272	P09661	C complex spliceosome	1181	HNRNPM	SNRPA1	1	0	1
P52272	P14678	C complex spliceosome	1181	HNRNPM	SNRPB	1	0	1
P52272	P08579	C complex spliceosome	1181	HNRNPM	SNRPB2	1	0	1
P52272	P62314	C complex spliceosome	1181	HNRNPM	SNRPD1	1	0	1
P52272	P62316	C complex spliceosome	1181	HNRNPM	SNRPD2	1	0	1
P52272	P62318	C complex spliceosome	1181	HNRNPM	SNRPD3	1	0	1
P52272	P62304	C complex spliceosome	1181	HNRNPM	SNRPE	1	0	1
P52272	P62306	C complex spliceosome	1181	HNRNPM	SNRPF	1	0	1
P52272	P62308	C complex spliceosome	1181	HNRNPM	SNRPG	1	0	1
P52272	Q13573	C complex spliceosome	1181	HNRNPM	SNW1	1	0	1
P52272	Q8IYB3	C complex spliceosome	1181	HNRNPM	SRRM1	1	0	1
P52272	Q9UQ35	C complex spliceosome	1181	HNRNPM	SRRM2	1	0	1
P52272	O95926	C complex spliceosome	1181	HNRNPM	SYF2	1	0	1
P52272	O60506	C complex spliceosome	1181	HNRNPM	SYNCRIP	1	0	1
P52272	Q9UBB9	C complex spliceosome	1181	HNRNPM	TFIP11	1	0	1
P52272	Q86V81	C complex spliceosome	1181	HNRNPM	ALYREF	1	0	1
P52272	Q01081	C complex spliceosome	1181	HNRNPM	U2AF1	1	0	1
P52272	Q9HCS7	C complex spliceosome	1181	HNRNPM	XAB2	1	0	1
P52272	Q6NZY4	C complex spliceosome	1181	HNRNPM	ZCCHC8	1	0	1
O43390	Q00839	C complex spliceosome	1181	HNRNPR	HNRNPU	1	0	1
O43390	Q9ULR0	C complex spliceosome	1181	HNRNPR	ISY1	1	0	1
O43390	Q9Y333	C complex spliceosome	1181	HNRNPR	LSM2	1	0	1
O43390	P62310	C complex spliceosome	1181	HNRNPR	LSM3	1	0	1
O43390	P61326	C complex spliceosome	1181	HNRNPR	MAGOH	1	0	1
O43390	Q9BRX9	C complex spliceosome	1181	HNRNPR	WDR83	1	0	1
O43390	P11940	C complex spliceosome	1181	HNRNPR	PABPC1	1	0	1
O43390	O43660	C complex spliceosome	1181	HNRNPR	PLRG1	1	0	1
O43390	Q9H307	C complex spliceosome	1181	HNRNPR	PNN	1	0	1
O43390	Q9UNP9	C complex spliceosome	1181	HNRNPR	PPIE	1	0	1
O43390	Q9Y3C6	C complex spliceosome	1181	HNRNPR	PPIL1	1	0	1
O43390	Q9H2H8	C complex spliceosome	1181	HNRNPR	PPIL3	1	0	1
O43390	Q96BP3	C complex spliceosome	1181	HNRNPR	PPWD1	1	0	1
O43390	Q9UMS4	C complex spliceosome	1181	HNRNPR	PRPF19	1	0	1
O43390	Q13523	C complex spliceosome	1181	HNRNPR	PRPF4B	1	0	1
O43390	O94906	C complex spliceosome	1181	HNRNPR	PRPF6	1	0	1
O43390	Q6P2Q9	C complex spliceosome	1181	HNRNPR	PRPF8	1	0	1
O43390	Q9UKM9	C complex spliceosome	1181	HNRNPR	RALY	1	0	1
O43390	Q9NW64	C complex spliceosome	1181	HNRNPR	RBM22	1	0	1
O43390	Q9Y5S9	C complex spliceosome	1181	HNRNPR	RBM8A	1	0	1
O43390	P38159	C complex spliceosome	1181	HNRNPR	RBMX	1	0	1
O43390	O43290	C complex spliceosome	1181	HNRNPR	SART1	1	0	1
O43390	Q6UX04	C complex spliceosome	1181	HNRNPR	CWC27	1	0	1
O43390	Q15459	C complex spliceosome	1181	HNRNPR	SF3A1	1	0	1
O43390	Q15428	C complex spliceosome	1181	HNRNPR	SF3A2	1	0	1
O43390	Q12874	C complex spliceosome	1181	HNRNPR	SF3A3	1	0	1
O43390	O75533	C complex spliceosome	1181	HNRNPR	SF3B1	1	0	1
O43390	Q13435	C complex spliceosome	1181	HNRNPR	SF3B2	1	0	1
O43390	Q15393	C complex spliceosome	1181	HNRNPR	SF3B3	1	0	1
O43390	Q07955	C complex spliceosome	1181	HNRNPR	SRSF1	1	0	1
O43390	P42285	C complex spliceosome	1181	HNRNPR	MTREX	1	0	1
O43390	O95391	C complex spliceosome	1181	HNRNPR	SLU7	1	0	1
O43390	O75643	C complex spliceosome	1181	HNRNPR	SNRNP200	1	0	1
O43390	Q96DI7	C complex spliceosome	1181	HNRNPR	SNRNP40	1	0	1
O43390	P09661	C complex spliceosome	1181	HNRNPR	SNRPA1	1	0	1
O43390	P14678	C complex spliceosome	1181	HNRNPR	SNRPB	1	0	1
O43390	P08579	C complex spliceosome	1181	HNRNPR	SNRPB2	1	0	1
O43390	P62314	C complex spliceosome	1181	HNRNPR	SNRPD1	1	0	1
O43390	P62316	C complex spliceosome	1181	HNRNPR	SNRPD2	1	0	1
O43390	P62318	C complex spliceosome	1181	HNRNPR	SNRPD3	1	0	1
O43390	P62304	C complex spliceosome	1181	HNRNPR	SNRPE	1	0	1
O43390	P62306	C complex spliceosome	1181	HNRNPR	SNRPF	1	0	1
O43390	P62308	C complex spliceosome	1181	HNRNPR	SNRPG	1	0	1
O43390	Q13573	C complex spliceosome	1181	HNRNPR	SNW1	1	0	1
O43390	Q8IYB3	C complex spliceosome	1181	HNRNPR	SRRM1	1	0	1
O43390	Q9UQ35	C complex spliceosome	1181	HNRNPR	SRRM2	1	0	1
O43390	O95926	C complex spliceosome	1181	HNRNPR	SYF2	1	0	1
O43390	O60506	C complex spliceosome	1181	HNRNPR	SYNCRIP	1	0	1
O43390	Q9UBB9	C complex spliceosome	1181	HNRNPR	TFIP11	1	0	1
O43390	Q86V81	C complex spliceosome	1181	HNRNPR	ALYREF	1	0	1
O43390	Q01081	C complex spliceosome	1181	HNRNPR	U2AF1	1	0	1
O43390	Q9HCS7	C complex spliceosome	1181	HNRNPR	XAB2	1	0	1
O43390	Q6NZY4	C complex spliceosome	1181	HNRNPR	ZCCHC8	1	0	1
Q00839	Q9ULR0	C complex spliceosome	1181	HNRNPU	ISY1	1	0	1
Q00839	Q9Y333	C complex spliceosome	1181	HNRNPU	LSM2	1	0	1
Q00839	P62310	C complex spliceosome	1181	HNRNPU	LSM3	1	0	1
Q00839	P61326	C complex spliceosome	1181	HNRNPU	MAGOH	1	0	1
Q00839	Q9BRX9	C complex spliceosome	1181	HNRNPU	WDR83	1	0	1
Q00839	P11940	C complex spliceosome	1181	HNRNPU	PABPC1	1	0	1
Q00839	O43660	C complex spliceosome	1181	HNRNPU	PLRG1	1	0	1
Q00839	Q9H307	C complex spliceosome	1181	HNRNPU	PNN	1	0	1
Q00839	Q9UNP9	C complex spliceosome	1181	HNRNPU	PPIE	1	0	1
Q00839	Q9Y3C6	C complex spliceosome	1181	HNRNPU	PPIL1	1	0	1
Q00839	Q9H2H8	C complex spliceosome	1181	HNRNPU	PPIL3	1	0	1
Q00839	Q96BP3	C complex spliceosome	1181	HNRNPU	PPWD1	1	0	1
Q00839	Q9UMS4	C complex spliceosome	1181	HNRNPU	PRPF19	1	0	1
Q00839	Q13523	C complex spliceosome	1181	HNRNPU	PRPF4B	1	0	1
Q00839	O94906	C complex spliceosome	1181	HNRNPU	PRPF6	1	0	1
Q00839	Q6P2Q9	C complex spliceosome	1181	HNRNPU	PRPF8	1	0	1
Q00839	Q9UKM9	C complex spliceosome	1181	HNRNPU	RALY	1	0	1
Q00839	Q9NW64	C complex spliceosome	1181	HNRNPU	RBM22	1	0	1
Q00839	Q9Y5S9	C complex spliceosome	1181	HNRNPU	RBM8A	1	0	1
Q00839	P38159	C complex spliceosome	1181	HNRNPU	RBMX	1	0	1
Q00839	O43290	C complex spliceosome	1181	HNRNPU	SART1	1	0	1
Q00839	Q6UX04	C complex spliceosome	1181	HNRNPU	CWC27	1	0	1
Q00839	Q15459	C complex spliceosome	1181	HNRNPU	SF3A1	1	0	1
Q00839	Q15428	C complex spliceosome	1181	HNRNPU	SF3A2	1	0	1
Q00839	Q12874	C complex spliceosome	1181	HNRNPU	SF3A3	1	0	1
Q00839	O75533	C complex spliceosome	1181	HNRNPU	SF3B1	1	0	1
Q00839	Q13435	C complex spliceosome	1181	HNRNPU	SF3B2	1	0	1
Q00839	Q15393	C complex spliceosome	1181	HNRNPU	SF3B3	1	0	1
Q00839	Q07955	C complex spliceosome	1181	HNRNPU	SRSF1	1	0	1
Q00839	P42285	C complex spliceosome	1181	HNRNPU	MTREX	1	0	1
Q00839	O95391	C complex spliceosome	1181	HNRNPU	SLU7	1	0	1
Q00839	O75643	C complex spliceosome	1181	HNRNPU	SNRNP200	1	0	1
Q00839	Q96DI7	C complex spliceosome	1181	HNRNPU	SNRNP40	1	0	1
Q00839	P09661	C complex spliceosome	1181	HNRNPU	SNRPA1	1	0	1
Q00839	P14678	C complex spliceosome	1181	HNRNPU	SNRPB	1	0	1
Q00839	P08579	C complex spliceosome	1181	HNRNPU	SNRPB2	1	0	1
Q00839	P62314	C complex spliceosome	1181	HNRNPU	SNRPD1	1	0	1
Q00839	P62316	C complex spliceosome	1181	HNRNPU	SNRPD2	1	0	1
Q00839	P62318	C complex spliceosome	1181	HNRNPU	SNRPD3	1	0	1
Q00839	P62304	C complex spliceosome	1181	HNRNPU	SNRPE	1	0	1
Q00839	P62306	C complex spliceosome	1181	HNRNPU	SNRPF	1	0	1
Q00839	P62308	C complex spliceosome	1181	HNRNPU	SNRPG	1	0	1
Q00839	Q13573	C complex spliceosome	1181	HNRNPU	SNW1	1	0	1
Q00839	Q8IYB3	C complex spliceosome	1181	HNRNPU	SRRM1	1	0	1
Q00839	Q9UQ35	C complex spliceosome	1181	HNRNPU	SRRM2	1	0	1
Q00839	O95926	C complex spliceosome	1181	HNRNPU	SYF2	1	0	1
Q00839	O60506	C complex spliceosome	1181	HNRNPU	SYNCRIP	1	0	1
Q00839	Q9UBB9	C complex spliceosome	1181	HNRNPU	TFIP11	1	0	1
Q00839	Q86V81	C complex spliceosome	1181	HNRNPU	ALYREF	1	0	1
Q00839	Q01081	C complex spliceosome	1181	HNRNPU	U2AF1	1	0	1
Q00839	Q9HCS7	C complex spliceosome	1181	HNRNPU	XAB2	1	0	1
Q00839	Q6NZY4	C complex spliceosome	1181	HNRNPU	ZCCHC8	1	0	1
Q9ULR0	Q9Y333	C complex spliceosome	1181	ISY1	LSM2	1	0	1
Q9ULR0	P62310	C complex spliceosome	1181	ISY1	LSM3	1	0	1
Q9ULR0	P61326	C complex spliceosome	1181	ISY1	MAGOH	1	0	1
