Gene,BH
FLT4,0.939672386895476
FMN1,1
FMN2,0.384315646258503
FMNL3,1
FMO3,1
FMO4,1
FMO5,1
FN3K,1
FN3KRP,1
FNDC1,1
FNDC3B,0.106603934987169
FNDC5,1
FNDC7,1
FNDC9,1
FNTA,0.750985915492958
FOCAD,1
FOLR1,0.00462940824865511
FOLR2,1
FOXB1,0.21978835978836
FOXH1,0.00462940824865511
FOXN3,0.199917497421794
FOXP1,0.939672386895476
FOXRED2,0.00462940824865511
FOXS1,0.8752216259193
FPGS,0.240656581911812
FPGT,0.664344735673034
FPGT-TNNI3K,TNNI3K
1,
FRAS1,1
FRAT2,0.316078431372549
FREM1,1
FREM2,1
FREM3,1
FRK,0.00462940824865511
FRMD1,1
FRMD3,0.963246376811594
FRMD4B,1
FRMD7,0.00462940824865511
FRMPD1,0.177965012495537
FRMPD2,0.613136531365314
FRRS1,1
FRRS1L,0.627234042553192
FRYL,0.00462940824865511
FSCN2,1
FSD1,1
FSD1L,1
FSD2,0.00462940824865511
FSIP2,1
FTCD,0.0441679957469431
FTMT,1
FTSJ2,1
FUCA1,0.333942004019523
FUCA2,0.725357751277683
FUK,1
FUT1,0.240656581911812
FUT10,1
FUT2,1
FUT4,0.701476510067114
FUT7,1
FUT8,0.00462940824865511
FUZ,1
FXYD1,0.738645215918713
FXYD3,0.316078431372549
FXYD4,0.400064205457464
FYB,1
FZD10,0.00462940824865511
FZD3,0.00462940824865511
FZD4,0.639655797101449
FZD5,0.106603934987169
FZD6,1
FZD8,0.0787488151658768
FZD9,0.21978835978836
G3BP1,0.333942004019523
G6PC3,1
GAA,0.106603934987169
GAB2,0.367001656543346
GABARAPL2,0.00462940824865511
GABPA,0.00462940824865511
GABPB2,0.156224144415194
GABRD,0.156224144415194
GABRG1,1
GABRG3,1
GABRR2,0.939672386895476
GAD2,0.987152165580682
GADD45GIP1,0.21978835978836
GAK,0.555321079016472
GAL3ST2,1
GAL3ST3,1
GAL3ST4,1
GALE,0.00462940824865511
GALK2,1
GALM,0.963246376811594
GALNS,1
GALNT10,0.298580413297394
GALNT12,0.240656581911812
GALNT13,0.00462940824865511
GALNT14,0.0441679957469431
GALNT15,0.177965012495537
GALNT2,0.156224144415194
GALNT6,0.177965012495537
GALNT8,0.540520481927711
GALNT9,0.0787488151658768
GALNTL5,1
GALR3,0.177965012495537
GANC,1
GAPDHS,0.0787488151658768
GAPT,1
GAS2L2,0.92890545311887
GAS2L3,0.0787488151658768
GAS7,0.00462940824865511
GAS8,0.106603934987169
GATA4,0.132821742605915
GATAD2A,0.613136531365314
GATAD2B,0.316078431372549
GATB,1
GBA2,0.725357751277683
GBA3,1
GBAS,1
GBF1,0.952530120481928
GBGT1,1
GBP2,0.495506958250497
GBP3,1
GBP4,1
GBP6,0.701476510067114
GBP7,0.199917497421794
GC,0.0441679957469431
GCA,0.21978835978836
GCC1,0.00462940824865511
GCC2,1
GCDH,0.106603934987169
GCFC2,0.400064205457464
GCLC,0.0787488151658768
GCM2,0.00462940824865511
GCN1,0.479628514056225
GCNT1,0.00462940824865511
GCNT2,1
GCNT3,0.598114259173247
GCOM1,MYZAP
1,
GDAP1,0.00462940824865511
GDAP2,1
GDE1,0.316078431372549
GDF1,1
GDF10,0.106603934987169
GDF9,0.627234042553192
GDI2,0.495506958250497
GDPD4,1
GDPD5,0.132821742605915
GDPGP1,0.677531408419661
GEM,0.00462940824865511
GEMIN2,0.00462940824865511
GEMIN4,0.00462940824865511
GEMIN5,0.260194174757282
GEMIN6,0.495506958250497
GEN1,0.639655797101449
GFAP,0.00462940824865511
GFM1,0.00462940824865511
GFPT2,0.0441679957469431
GFRA1,0.156224144415194
GFRA4,1
GFRAL,1
GGA2,0.00462940824865511
GGCX,0.664344735673034
GGN,0.0441679957469431
GGT5,0.106603934987169
GGT6,1
GHDC,1
GHITM,0.316078431372549
GHRHR,0.584521575984991
GHRL,0.177965012495537
GHSR,0.177965012495537
GIF,0.0441679957469431
GIMAP4,1
GIMAP8,0.0787488151658768
GIN1,1
GINS2,0.00462940824865511
GINS3,0.0787488151658768
GIPC2,0.240656581911812
GIPR,0.132821742605915
GJA3,0.627234042553192
GJA8,1
GJA9,1
GJB2,0.367001656543346
GJB3,1
GJB4,1
GJB5,1
GJB6,0.432933819697759
GJB7,0.132821742605915
GJC3,1
GK,0.21978835978836
GK2,0.850307043949428
GLB1L,0.525566909975669
GLB1L2,0.298580413297394
GLB1L3,1
GLDN,1
GLI1,0.00462940824865511
GLI2,1
GLI3,0.479628514056225
GLIPR1L1,1
GLIPR1L2,1
GLIS1,0.555321079016472
GLMN,0.00462940824865511
GLOD4,1
GLP2R,0.199917497421794
GLRA1,0.384315646258503
GLT1D1,1
GLT8D1,0.27938856618771
GLTPD2,1
GLTSCR2,1
GLUL,0.0441679957469431
GLYAT,1
GLYATL3,1
GLYCTK,0.177965012495537
GMPPA,0.132821742605915
GMPR2,0.627234042553192
GNA14,0.106603934987169
GNAS,0.106603934987169
GNAT1,0.132821742605915
GNB1L,0.0441679957469431
GNB4,0.416605964634468
GNL2,0.92890545311887
GNLY,1
GNMT,0.00462940824865511
GNPDA1,0.00462940824865511
GNPNAT1,0.0441679957469431
GNPTAB,1
GNPTG,1
GNRH1,0.627234042553192
GNS,0.00462940824865511
GOLGA1,0.00462940824865511
GOLGA2,0.00462940824865511
GOLGA4,0.00462940824865511
GOLGA5,0.525566909975669
GOLGB1,0.774839378238342
GOLIM4,0.0441679957469431
GOLM1,1
GOLPH3L,0.8752216259193
GOLT1A,0.56917552563194
GOPC,0.00462940824865511
GOSR1,1
GOSR2,0.525566909975669
GOT1,0.00462940824865511
GOT1L1,1
GP1BA,0.333942004019523
GP6,0.555321079016472
GPAA1,0.00462940824865511
GPALPP1,1
GPAM,0.367001656543346
GPANK1,0.177965012495537
GPAT3,0.106603934987169
GPATCH1,0.21978835978836
GPATCH11,1
GPATCH2L,0.0441679957469431
GPATCH3,1
GPBAR1,0.432933819697759
GPBP1L1,0.260194174757282
GPC5,0.0787488151658768
GPD1L,0.0441679957469431
GPD2,0.27938856618771
GPIHBP1,1
GPKOW,0.00462940824865511
GPLD1,0.850307043949428
GPN3,1
GPNMB,0.00462940824865511
GPR108,1
GPR12,1
GPR135,1
GPR137,1
GPR141,0.774839378238342
GPR142,0.677531408419661
GPR149,0.690063387978142
GPR151,1
GPR155,0.240656581911812
GPR161,1
GPR162,1
GPR179,1
GPR18,0.416605964634468
GPR182,1
GPR3,0.916022839141563
GPR35,0.333942004019523
GPR37,0.298580413297394
GPR37L1,1
GPR39,1
GPR55,0.690063387978142
GPR62,1
GPR63,1
GPR83,1
GPR87,1
GPRIN1,0.0441679957469431
GPRIN3,1
GPS1,0.46389847715736
GPS2,0.00462940824865511
GPSM1,0.106603934987169
GPT,0.750985915492958
GPX7,0.00462940824865511
GRAMD1A,1
GRAMD1B,1
GRAMD1C,1
GRAMD2,1
GRAMD3,1
GRB14,0.00462940824865511
GRB7,0.0441679957469431
GREB1,0.00462940824865511
GREB1L,0.738645215918713
GREM2,1
GRHL1,0.0441679957469431
GRHL3,0.0441679957469431
GRID2IP,1
GRIFIN,1
GRIN2C,0.416605964634468
GRIN3B,1
GRK1,0.916022839141563
GRK4,1
GRK6,0.432933819697759
GRN,0.177965012495537
GRPEL1,0.0441679957469431
GRSF1,1
GRWD1,0.00462940824865511
GSAP,1
GSDMB,1
GSDMD,0.540520481927711
GSG1,1
GSPT2,1
GSR,0.0441679957469431
GSS,0.132821742605915
GSTA3,0.448734567901235
GSTCD,0.639655797101449
GSTK1,0.00462940824865511
GSTM2,0.0441679957469431
GSTO2,0.0441679957469431
GSTP1,0.00462940824865511
GTDC1,1
GTF2B,0.00462940824865511
GTF2E2,0.156224144415194
GTF2F1,0.0441679957469431
GTF3A,0.00462940824865511
GTF3C2,0.0441679957469431
GTF3C3,0.00462940824865511
GTF3C5,0.132821742605915
GTPBP10,1
GTSE1,1
GUCA1C,0.0787488151658768
GUCA2B,0.525566909975669
GUCD1,0.367001656543346
GUCY1A3,0.0787488151658768
GUCY2C,0.156224144415194
GUCY2D,1
GUCY2F,0.132821742605915
GUF1,1
GUSB,0.27938856618771
GXYLT2,1
GYG1,0.495506958250497
GYG2,0.00462940824865511
GYS2,0.416605964634468
GZF1,1
GZMA,0.00462940824865511
GZMB,0.298580413297394
GZMH,1
GZMK,0.298580413297394
H1FNT,0.939672386895476
H1FOO,1
H6PD,0.00462940824865511
HAAO,0.00462940824865511
HABP2,0.0787488151658768
HABP4,0.351339159853397
HACD1,0.0787488151658768
HACD4,1
HACE1,0.00462940824865511
HADHA,0.199917497421794
HAGH,1
HAL,1
HAP1,0.00462940824865511
HAUS2,0.0787488151658768
HAUS3,0.298580413297394
HAUS4,0.156224144415194
HAUS5,0.240656581911812
HAVCR2,0.46389847715736
HBB,1
HBD,0.367001656543346
HBE1,1
HBP1,0.448734567901235
HBQ1,0.240656581911812
HBS1L,1
HCAR1,0.0787488151658768
HCLS1,0.00462940824865511
HCN2,1
HCN3,0.987152165580682
HCRTR1,0.448734567901235
HDAC10,0.0787488151658768
HDAC7,0.639655797101449
HDDC3,1
HEATR3,1
HEATR4,1
HEATR5A,1
HEATR5B,0.774839378238342
HEATR6,0.132821742605915
HEATR9,1
HEBP2,0.738645215918713
HECTD1,1
HECTD3,0.00462940824865511
HECTD4,1
HELB,0.106603934987169
HELQ,0.00462940824865511
HEMGN,0.416605964634468
HENMT1,1
HEPACAM2,0.00462940824865511
HEPH,1
HEPHL1,0.0787488151658768
HERC1,0.00462940824865511
HERC2,0.00462940824865511
HERPUD1,0.400064205457464
HES7,0.0787488151658768
HEXA,0.132821742605915
HEXB,0.106603934987169
HEY2,1
HEYL,0.316078431372549
HFE,0.00462940824865511
HFE2,0.00462940824865511
HFM1,1
HGS,0.00462940824865511
HGSNAT,1
HHAT,1
HHIPL1,1
HHIPL2,0.00462940824865511
HHLA1,1
HHLA2,1
HIBADH,0.367001656543346
HIF3A,1
HIP1R,0.00462940824865511
HIPK2,0.156224144415194
HIRA,0.27938856618771
HIRIP3,0.00462940824865511
HIST1H1D,0.00462940824865511
HIST1H1T,0.651534842034506
HIST1H2AA,1
HIST1H2AK,1
HIST1H2BA,0.00462940824865511
HIST1H2BC,0.0787488151658768
HIST1H2BH,0.00462940824865511
HIST1H3A,0.00462940824865511
HIST1H3C,1
HIST1H3H,1
HIST1H4E,1
HIST1H4F,1
HIST1H4G,1
HIST1H4I,1
HIST1H4L,1
HIST3H3,0.00462940824865511
HIVEP3,1
HJURP,1
HK1,0.177965012495537
HK2,0.00462940824865511
HK3,1
HKR1,1
HLA-DMA,1
HLA-DPB1,0.260194174757282
HLCS,0.0787488151658768
HLTF,0.677531408419661
HLX,1
HM13,0.8375
HMCN1,1
HMGCL,1
HMHB1,1
HMMR,0.00462940824865511
HMOX1,0.00462940824865511
HMX1,1
HMX2,1
HN1,1
HNMT,0.750985915492958
HNRNPAB,0.298580413297394
HOMEZ,0.00462940824865511
HOOK1,0.00462940824865511
HOOK2,0.0441679957469431
HORMAD1,1
HOXA1,0.00462940824865511
HOXA10,0.00462940824865511
HOXA6,1
HOXB2,0.106603934987169
HOXD1,1
HOXD10,1
HOXD8,0.712674244048896
HOXD9,1
HPDL,0.260194174757282
HPGD,0.998481495612362
HPGDS,1
HPS3,1
HPS5,1
HPSE,0.156224144415194
HPSE2,1
HR,0.525566909975669
HRAS,0.00462940824865511
HRASLS,0.495506958250497
HRG,0.156224144415194
HRH4,0.400064205457464
HRNR,0.106603934987169
HS3ST3B1,1
HS3ST6,0.963246376811594
HSD17B11,0.333942004019523
HSD17B12,0.774839378238342
HSD17B13,1
HSD17B14,0.00462940824865511
HSD17B2,1
HSD3B2,0.21978835978836
HSD3B7,0.555321079016472
HSDL1,0.952530120481928
HSDL2,0.416605964634468
HSF4,0.416605964634468
HSP90AA1,0.00462940824865511
HSPA12B,0.27938856618771
HSPA13,0.525566909975669
HSPA14,0.199917497421794
HSPA1L,0.106603934987169
HSPA4L,1
HSPA9,0.00462940824865511
HSPB7,1
HSPBP1,0.00462940824865511
HSPG2,0.00462940824865511
HTR1A,0.511324470704087
HTR1E,0.132821742605915
HTR2A,0.199917497421794
HTR2B,0.132821742605915
HTR3A,0.00462940824865511
HTR3B,1
HTR3C,0.00462940824865511
HTR4,0.260194174757282
HTR5A,0.400064205457464
HTRA2,0.00462940824865511
HTRA3,1
HTRA4,1
HUNK,0.916022839141563
HUS1,0.21978835978836
HYAL1,1
HYAL2,0.00462940824865511
HYDIN,0.56917552563194
HYKK,1
IARS,0.0441679957469431
IBTK,0.540520481927711
ICA1L,0.8375
ICAM1,1
ICAM3,0.00462940824865511
ICAM4,0.690063387978142
ICAM5,1
ICE1,0.333942004019523
ICT1,1
IDH1,0.0787488151658768
IDH2,0.132821742605915
IDI1,0.525566909975669
IDI2,1
IDO1,0.712674244048896
IDO2,0.525566909975669
IDUA,0.106603934987169
IFI30,0.0441679957469431
IFI35,0.00462940824865511
IFI6,0.738645215918713
IFIH1,0.00462940824865511
IFIT1,0.963246376811594
IFIT1B,0.298580413297394
IFNA6,0.762997286579002
IFNA8,0.0787488151658768
IFNAR1,0.8375
IFNG,0.106603934987169
IFNGR1,0.00462940824865511
IFNK,1
IFNW1,0.21978835978836
IFRD1,1
IFT122,0.177965012495537
IFT140,0.479628514056225
IFT172,0.260194174757282
IFT27,0.0441679957469431
IFT52,0.00462940824865511
IFT57,0.00462940824865511
IFT74,0.00462940824865511
IFT80,0.21978835978836
IFT81,0.00462940824865511
IFT88,0.132821742605915
IGDCC3,1
IGDCC4,1
IGF1R,0.511324470704087
IGF2BP2,0.963246376811594
IGF2R,0.56917552563194
IGFBP7,1
IGFBPL1,1
IGFL2,1
IGFLR1,1
IGFN1,0.177965012495537
IGHMBP2,0.416605964634468
IGSF10,1
IGSF22,1
IGSF5,0.00462940824865511
IGSF9,0.21978835978836
IK,0.46389847715736
IKBIP,0.00462940824865511
IKBKAP,1
IL11RA,0.316078431372549
IL12B,0.367001656543346
IL12RB1,0.495506958250497
IL12RB2,0.627234042553192
IL13,0.987152165580682
IL15RA,1
IL16,0.00462940824865511
IL17B,0.0787488151658768
IL17F,0.0787488151658768
IL17RA,0.240656581911812
IL17RC,1
IL17RD,0.156224144415194
IL17RE,1
IL17REL,1
IL18R1,0.479628514056225
IL1F10,1
IL1R2,0.479628514056225
IL1RAP,0.367001656543346
IL1RL1,1
IL1RL2,1
IL1RN,0.156224144415194
IL20,1
IL20RA,0.998481495612362
IL22RA1,1
IL22RA2,1
IL25,1
IL26,1
IL27RA,0.00462940824865511
IL2RB,0.916022839141563
IL31RA,0.21978835978836
IL36A,0.448734567901235
IL36B,1
IL37,0.432933819697759
IL4R,1
IL5RA,1
IL6R,0.0441679957469431
IL7R,0.260194174757282
ILF2,0.432933819697759
ILK,0.00462940824865511
ILVBL,0.384315646258503
IMPA2,0.106603934987169
IMPACT,1
IMPG1,1
IMPG2,1
INADL,1
INAFM1,1
INHBE,1
INPP4B,0.400064205457464
INPP5B,0.0441679957469431
INPP5E,0.00462940824865511
INPP5F,1
INPPL1,0.00462940824865511
INS-IGF2,1
INSC,0.0441679957469431
INSL5,0.0787488151658768
INSL6,1
INSR,0.00462940824865511
INSRR,1
INSRR,NTRK1
1,
INTS1,0.298580413297394
INTS3,0.00462940824865511
INTS4,0.00462940824865511
INTS5,1
INTS8,0.240656581911812
INTS9,0.199917497421794
INTU,0.106603934987169
INVS,0.00462940824865511
IP6K3,1
IPCEF1,1
IPO11,0.651534842034506
IPO4,0.0787488151658768
IPO5,0.132821742605915
IPO8,0.260194174757282
IPO9,0.106603934987169
IPP,0.0441679957469431
IQCA1,1
IQCB1,0.00462940824865511
IQCC,1
IQCE,1
IQCF1,0.316078431372549
IQCF2,0.00462940824865511
IQCF6,1
IQCG,0.639655797101449
IQCH,1
IQCJ-SCHIP1,SCHIP1
1,
IQGAP1,0.00462940824865511
IQGAP2,0.00462940824865511
IQGAP3,1
IQSEC3,1
IQUB,0.156224144415194
IRAK2,0.400064205457464
IRAK3,0.316078431372549
IRF4,0.00462940824865511
IRF5,0.156224144415194
IRF7,0.495506958250497
IRS1,0.00462940824865511
IRX2,1
IRX5,0.627234042553192
IRX6,1
ISCA2,0.156224144415194
ISCU,0.00462940824865511
ISG15,0.00462940824865511
ISLR,0.00462940824865511
ISM2,1
ISOC1,0.00462940824865511
ISPD,1
ISX,0.823073190456935
ISY1,ISY1-RAB43
1,
ITCH,0.00462940824865511
ITFG1,1
ITFG2,1
ITGA1,0.156224144415194
ITGA10,0.0441679957469431
ITGA11,0.106603934987169
ITGA2,0.00462940824865511
ITGA3,0.963246376811594
ITGA4,0.598114259173247
ITGA6,0.0441679957469431
ITGA7,0.00462940824865511
ITGA8,0.177965012495537
ITGAE,0.367001656543346
ITGAL,0.00462940824865511
ITGAM,0.0787488151658768
ITGAV,0.963246376811594
ITGB1BP2,0.525566909975669
ITGB3,0.00462940824865511
ITGB3BP,0.240656581911812
ITGB6,1
ITGB7,0.132821742605915
ITGB8,0.823073190456935
ITGBL1,1
ITIH2,0.156224144415194
ITIH4,1
ITIH6,1
ITLN1,0.762997286579002
ITLN2,0.823073190456935
ITPR1,0.712674244048896
ITPR2,0.8375
ITPR3,0.316078431372549
ITPRIPL1,0.367001656543346
ITPRIPL2,1
ITSN2,0.00462940824865511
IVL,1
IYD,0.00462940824865511
IZUMO1,1
IZUMO2,1
IZUMO4,1
JAG1,0.00462940824865511
JAK3,0.240656581911812
JAKMIP3,1
JAM2,0.0441679957469431
JAM3,0.0441679957469431
JAML,1
JMJD1C,0.106603934987169
JMJD6,0.00462940824865511
JMJD7,0.92890545311887
JMJD7-PLA2G4B,PLA2G4B
1,
JPH2,1
JPH3,0.56917552563194
JRKL,1
JUP,0.00462940824865511
KANK1,0.00462940824865511
KANK2,0.00462940824865511
KANK4,1
KANSL1L,0.774839378238342
KANSL3,0.177965012495537
KARS,0.00462940824865511
KAT2A,0.00462940824865511
KATNAL1,0.0787488151658768
KBTBD12,1
KBTBD3,1
KBTBD4,0.0441679957469431
KBTBD7,0.00462940824865511
KBTBD8,0.106603934987169
KCNA5,0.762997286579002
KCNAB3,0.21978835978836
KCNB2,0.400064205457464
KCNC3,0.975718136311128
KCNC4,0.862824046335131
KCNH1,1
KCNH3,0.479628514056225
KCNH6,0.786839612929792
KCNH7,0.56917552563194
KCNH8,1
KCNIP2,0.987152165580682
KCNJ2,0.00462940824865511
KCNJ5,0.598114259173247
KCNK10,0.701476510067114
KCNK18,1
KCNK7,1
KCNMB3,1
KCNN3,1
KCNQ1,0.664344735673034
KCNS1,1
KCNS2,1
KCNT1,1
KCNT2,1
KCNU1,0.21978835978836
KCNV2,0.81202199144777
KCTD14,0.762997286579002
KCTD17,0.651534842034506
KCTD18,0.916022839141563
KCTD19,1
KCTD20,1
KDELC1,1
KDELR2,0.690063387978142
KDELR3,1
KDF1,0.823073190456935
KDM2B,1
KDM4A,0.316078431372549
KDM4D,0.106603934987169
KDM5A,0.333942004019523
KDM5B,0.823073190456935
KDR,0.00462940824865511
KDSR,0.939672386895476
KEL,0.0787488151658768
KHDC1,1
KHNYN,0.132821742605915
KIAA0100,1
KIAA0232,1
KIAA0319,1
KIAA0319L,0.199917497421794
KIAA0430,1
KIAA0513,0.00462940824865511
KIAA0586,1
KIAA0753,0.00462940824865511
KIAA0754,1
KIAA0825,1
KIAA0895,1
KIAA0930,0.177965012495537
KIAA1024,0.786839612929792
KIAA1033,1
KIAA1107,1
KIAA1109,0.199917497421794
KIAA1210,1
KIAA1211,1
KIAA1217,0.21978835978836
KIAA1257,1
KIAA1324,1
KIAA1324L,1
KIAA1328,0.0441679957469431
KIAA1429,1
KIAA1462,1
KIAA1524,1
KIAA1549L,1
KIAA1551,0.0787488151658768
KIAA1586,1
KIAA1644,1
KIAA1671,0.156224144415194
KIAA1683,0.712674244048896
KIAA1755,1
KIAA1804,1
KIAA1841,1
KIAA1958,0.00462940824865511
KIDINS220,0.00462940824865511
KIF13A,1
KIF13B,0.00462940824865511
KIF14,0.106603934987169
KIF15,0.400064205457464
KIF16B,0.199917497421794
KIF17,1
KIF18B,1
KIF19,1
KIF1B,0.333942004019523
KIF20A,0.260194174757282
KIF20B,0.199917497421794
KIF24,0.00462940824865511
KIF25,1
KIF26A,0.27938856618771
KIF2A,0.0441679957469431
KIF2B,0.384315646258503
KIF3A,0.199917497421794
KIF3C,0.106603934987169
KIF4B,0.416605964634468
KIF5A,0.00462940824865511
KIF5B,0.0787488151658768
KIF6,1
KIF7,0.00462940824865511
KIF9,0.21978835978836
KIFAP3,0.21978835978836
KIFC1,0.351339159853397
KIRREL,1
KLC3,0.0441679957469431
KLC4,0.00462940824865511
KLHDC4,1
KLHDC7A,1
KLHDC8A,1
KLHDC9,1
KLHL17,0.00462940824865511
KLHL2,0.00462940824865511
KLHL21,1
KLHL23,PHOSPHO2-KLHL23
1,
KLHL25,1
KLHL26,0.00462940824865511
KLHL29,0.240656581911812
KLHL30,1
KLHL31,1
KLHL35,0.177965012495537
KLHL38,0.00462940824865511
KLHL40,0.525566909975669
KLHL42,0.00462940824865511
KLHL5,0.240656581911812
KLHL6,0.511324470704087
KLK1,1
KLK13,0.479628514056225
KLK14,1
KLK8,0.823073190456935
KLKB1,0.00462940824865511
KLRC3,1
KLRC4-KLRK1,KLRK1
1,
KLRF1,0.00462940824865511
KLRG1,1
KMT2B,0.0787488151658768
KMT2C,0.750985915492958
KMT2D,0.00462940824865511
KMT2E,0.00462940824865511
KMT5C,1
KNDC1,0.725357751277683
KNTC1,0.00462940824865511
KPNA7,1
KPRP,0.21978835978836
KRBA1,0.725357751277683
KREMEN2,1
KRT10,1
KRT12,1
KRT13,0.448734567901235
KRT15,0.00462940824865511
KRT20,0.00462940824865511
KRT24,0.316078431372549
KRT25,0.132821742605915
KRT26,0.298580413297394
KRT27,0.00462940824865511
KRT34,0.132821742605915
KRT35,0.106603934987169
KRT36,0.00462940824865511
KRT40,0.00462940824865511
KRT7,0.400064205457464
KRT71,0.298580413297394
KRT72,0.00462940824865511
KRT76,0.432933819697759
KRT78,0.260194174757282
KRT79,0.0787488151658768
KRT81,0.416605964634468
KRT83,0.584521575984991
KRT84,0.199917497421794
KRT85,0.27938856618771
KRTAP1-1,0.00462940824865511
KRTAP1-3,1
KRTAP10-11,0.00462940824865511
KRTAP11-1,0.333942004019523
KRTAP15-1,0.0441679957469431
KRTAP24-1,1
KRTAP25-1,1
KRTAP26-1,0.0441679957469431
KRTAP4-1,1
KRTAP5-1,0.627234042553192
KRTCAP3,1
KTN1,0.584521575984991
KYNU,1
L1TD1,0.0441679957469431
L3HYPDH,0.00462940824865511
L3MBTL1,1
L3MBTL4,0.0441679957469431
LACC1,0.177965012495537
LACE1,1
LACTB,1
LACTB2,1
LAD1,1
LAMA1,0.00462940824865511
LAMA2,0.00462940824865511
LAMA3,0.00462940824865511
LAMA4,0.00462940824865511
LAMA5,0.00462940824865511
LAMB1,0.00462940824865511
LAMB2,0.00462940824865511
LAMB3,0.132821742605915
LAMB4,0.701476510067114
LAMC1,0.00462940824865511
LAMC2,0.00462940824865511
LAMC3,0.106603934987169
LAMP5,1
LAMTOR5,0.712674244048896
LAP3,0.260194174757282
LAPTM4B,0.00462940824865511
LAPTM5,0.00462940824865511
LARGE,1
LARP1B,0.0441679957469431
LARP4,0.27938856618771
LARP6,0.8375
LARP7,0.613136531365314
LARS,0.106603934987169
C11orf98,LBHD1
1,
LBP,1
LCA5L,0.106603934987169
LCE1C,1
LCMT2,0.677531408419661
LCN12,1
LCN8,1
LCNL1,1
LCP1,0.850307043949428
LCP2,0.903757911392405
LCTL,1
LDB2,0.132821742605915
LDHA,0.00462940824865511
LDHAL6A,1
LDHC,1
LDHD,0.21978835978836
LDLR,0.738645215918713
LDOC1L,1
LECT1,1
LEF1,0.00462940824865511
LEKR1,1
LEMD1,1
LENG1,0.00462940824865511
LENG8,0.712674244048896
LENG9,1
LEO1,0.00462940824865511
LEPROT,1
LETM2,1
LETMD1,0.367001656543346
LEUTX,1
LEXM,1
LFNG,1
LGALS1,0.00462940824865511
LGALS3,0.00462940824865511
LGALS3BP,0.0441679957469431
LGI2,1
LGI3,1
LGR6,0.199917497421794
LHCGR,0.400064205457464
LHX1,0.448734567901235
LHX4,0.106603934987169
LIAS,1
LIFR,0.00462940824865511
LIG1,1
LIG3,0.00462940824865511
LILRA2,1
LILRA5,1
LILRB3,1
LILRB4,0.156224144415194
LIMA1,0.00462940824865511
LIMCH1,0.639655797101449
LIME1,1
LIMS2,0.00462940824865511
LIN52,1
LIN7A,0.00462940824865511
LIN7B,0.00462940824865511
LIN7C,0.00462940824865511
LINS1,1
LIPA,1
LIPC,0.00462940824865511
LIPG,0.367001656543346
LIPH,0.00462940824865511
LIPI,1
LIPK,1
LIPM,1
LIPN,1
LIX1,0.0787488151658768
LLGL2,0.00462940824865511
LMAN1,0.00462940824865511
LMAN1L,0.106603934987169
LMBR1,0.351339159853397
LMBRD1,0.199917497421794
LMF1,0.260194174757282
LMF2,0.384315646258503
LMLN,1
LMNTD2,1
LMO2,0.00462940824865511
LMO7,1
LMOD2,1
LMTK3,1
LNPEP,0.639655797101449
LNX1,0.00462940824865511
LNX2,0.0787488151658768
LOC81691,1
LONRF2,1
LOXHD1,1
LOXL2,0.701476510067114
LOXL4,0.903757911392405
LPA,1
LPAR5,0.199917497421794
LPCAT2,0.0441679957469431
LPIN1,0.00462940824865511
LPIN3,0.0441679957469431
LPO,1
LPP,0.199917497421794
LRBA,0.712674244048896
LRCH3,0.0441679957469431
LRCH4,0.690063387978142
LRFN2,1
LRG1,0.0787488151658768
LRGUK,1
LRIG2,0.725357751277683
LRIG3,1
LRIT1,1
LRIT2,1
LRIT3,1
LRMP,0.799991804958
LRP11,0.106603934987169
LRP12,0.639655797101449
LRP1B,0.0441679957469431
LRP2,0.00462940824865511
LRP2BP,0.0787488151658768
LRP4,0.862824046335131
LRP5,0.00462940824865511
LRP8,0.00462940824865511
LRRC10,1
LRRC14B,1
LRRC16A,1
LRRC16B,1
LRRC17,1
LRRC19,1
LRRC2,0.975718136311128
LRRC23,1
LRRC25,1
LRRC26,1
LRRC27,1
LRRC30,1
LRRC31,1
LRRC34,1
LRRC36,1
LRRC40,0.260194174757282
LRRC42,0.448734567901235
LRRC43,1
LRRC46,0.0787488151658768
LRRC56,1
LRRC57,0.81202199144777
LRRC58,1
LRRC66,1
LRRC69,1
LRRC70,1
LRRC75A,1
LRRC8C,1
LRRD1,1
LRRFIP2,0.21978835978836
LRRIQ1,1
LRRIQ3,1
LRRIQ4,1
LRRK1,0.00462940824865511
LRRK2,0.00462940824865511
LRRN1,1
LRRN4,0.939672386895476
LRSAM1,0.384315646258503
LRTM1,1
LRTM2,1
LRTOMT,0.0787488151658768
LRWD1,0.46389847715736
LSG1,0.00462940824865511
LSM14B,0.0787488151658768
LSMEM2,1
LSR,0.21978835978836
LSS,0.613136531365314
LTA4H,0.00462940824865511
LTB4R2,0.156224144415194
LTBP3,0.00462940824865511
LTBP4,0.106603934987169
LTK,0.156224144415194
LUC7L,0.367001656543346
LURAP1L,0.56917552563194
LUZP1,0.106603934987169
LUZP4,0.56917552563194
LVRN,1
LXN,0.156224144415194
LY75,LY75-CD302
1,
LY86,1
LY9,1
LYG1,1
LYG2,0.199917497421794
LYN,0.00462940824865511
LYPD5,1
LYPLAL1,1
LYRM4,0.613136531365314
LYRM5,1
LYRM7,1
LYRM9,1
LYSMD3,1
LYSMD4,1
LYST,0.495506958250497
LYVE1,0.156224144415194
LYZL6,1
LZIC,1
LZTFL1,0.00462940824865511
LZTR1,0.27938856618771
M1AP,0.8375
