"SUID","BH","name","selected","shared name","uidA","uidB"
"596","0.646153846153846","SAP18","false","SAP18","O00422","O00422"
"597","0.209625668449198","UBR1","false","UBR1","Q8IWV7","Q8IWV7"
"598","0.00450255102040816","NEK1","false","NEK1","Q96PY6","Q96PY6"
"599","0.00450255102040816","DST","false","DST","Q03001","Q03001"
"600","1.0","KCNJ12","false","KCNJ12","","Q14500"
"601","0.00450255102040816","RIMS1","false","RIMS1","Q86UR5","Q86UR5"
"602","0.00450255102040816","UBQLN1","false","UBQLN1","A0A024R258","Q9UMX0"
"603","0.777777777777778","CD2","false","CD2","","P06729"
"604","1.0","BRD4","false","BRD4","O60885","O60885"
"605","0.00450255102040816","SIRT2","false","SIRT2","A0A024R0G8","A0A024R0G8"
"606","0.589473684210526","KCNH3","false","KCNH3","Q9ULD8","Q9ULD8"
"607","0.00450255102040816","MECOM","false","MECOM","Q03112","Q03112"
"608","0.00450255102040816","ZMIZ1","false","ZMIZ1","Q9ULJ6","Q9ULJ6"
"609","0.0464454976303318","MICALL1","false","MICALL1","Q8N3F8","Q8N3F8"
"610","0.209625668449198","DNM3","false","DNM3","Q9UQ16","Q9UQ16"
"611","0.00450255102040816","CASP9","false","CASP9","P55211","P55211"
"612","1.0","CNTF","false","CNTF","P26441","P26441"
"613","0.00450255102040816","PYGL","false","PYGL","P06737","P06737"
"614","0.209625668449198","USP34","false","USP34","","Q70CQ2"
"615","0.492592592592593","ZNF214","false","ZNF214","Q9UL59",""
"616","0.701670644391408","PLCZ1","false","PLCZ1","","Q86YW0"
"617","0.118787878787879","PELO","false","PELO","Q9BRX2","Q9BRX2"
"618","0.00450255102040816","TAB2","false","TAB2","Q9NYJ8","Q9NYJ8"
"619","0.930379746835443","NCAPD3","false","NCAPD3","","P42695"
"620","0.0464454976303318","LDLRAP1","false","LDLRAP1","","Q5SW96"
"621","0.182835820895522","NLN","false","NLN","Q9BYT8",""
"622","1.0","SLAMF6","false","SLAMF6","Q96DU3","Q96DU3"
"623","0.118787878787879","ARHGAP8","false","ARHGAP8","P85298","P85298"
"624","0.258745874587459","ALPP","false","ALPP","P05187","P05187"
"625","0.569191919191919","GLIS3","false","GLIS3","","A0A0S2Z689"
"626","0.701670644391408","SLC38A1","false","SLC38A1","A0A024R124",""
"627","0.00450255102040816","MYRF","false","MYRF","Q9Y2G1","Q9Y2G1"
"628","0.830323299888517","ATP2B4","false","ATP2B4","A0A024R968","P23634"
"629","0.0464454976303318","NOS3","false","NOS3","P29474","P29474"
"630","0.0854030501089325","SESTD1","false","SESTD1","Q86VW0","Q86VW0"
"631","0.905263157894737","ARL11","false","ARL11","Q969Q4",""
"632","0.00450255102040816","KMT2A","false","KMT2A","Q03164","Q03164"
"633","0.00450255102040816","ANKRD50","false","ANKRD50","","Q9ULJ7"
"634","0.701670644391408","CLNK","false","CLNK","Q7Z7G1",""
"635","0.00450255102040816","KIF5B","false","KIF5B","P33176","P33176"
"636","0.626044226044226","SEPT3","false","SEPT3","Q9UH03","Q9UH03"
"637","0.00450255102040816","PLXNB1","false","PLXNB1","","O43157"
"638","1.0","CPSF1","false","CPSF1","Q10570","Q10570"
"639","0.118787878787879","TRRAP","false","TRRAP","Q9Y4A5","Q9Y4A5"
"640","0.945073375262054","KCNJ16","false","KCNJ16","Q9NPI9","Q9NPI9"
"641","0.118787878787879","CACNA1C","false","CACNA1C","Q13936","Q13936"
"642","0.00450255102040816","RYR2","false","RYR2","Q92736","Q92736"
"643","1.0","KIAA0100","false","KIAA0100","Q08E86",""
"644","0.00450255102040816","RUVBL1","false","RUVBL1","Q9Y265","Q9Y265"
"645","1.0","TAF1","false","TAF1","","P21675"
"646","0.0464454976303318","ECI1","false","ECI1","P42126","P42126"
"647","0.282692307692308","CNKSR1","false","CNKSR1","Q53GM7","Q53GM7"
"648","0.646153846153846","PSPC1","false","PSPC1","Q8WXF1","A0A024RDP4"
"649","0.777777777777778","OR52N4","false","OR52N4","Q8NGI2","Q8NGI2"
"650","0.0464454976303318","LRP6","false","LRP6","O75581","O75581"
"651","0.993914807302231","BRMS1L","false","BRMS1L","Q5PSV4","Q5PSV4"
"652","1.0","ASAP3","false","ASAP3","A0A024RAB1","A0A024RAB1"
"653","1.0","LRRC15","false","LRRC15","","Q8TF66"
"654","0.347415066469719","OAZ3","false","OAZ3","Q9UMX2",""
"655","0.430769230769231","INPP4B","false","INPP4B","O15327","O15327"
"656","0.430769230769231","MTMR3","false","MTMR3","Q13615",""
"657","0.00450255102040816","WDR5","false","WDR5","P61964","P61964"
"658","1.0","VPS35","false","VPS35","Q96QK1","Q96QK1"
"659","0.00450255102040816","MCFD2","false","MCFD2","Q8NI22","Q8NI22"
"660","0.23573883161512","PPP1R3A","false","PPP1R3A","","Q16821"
"661","0.370348837209302","LYST","false","LYST","","Q99698"
"662","0.00450255102040816","RUVBL2","false","RUVBL2","Q9Y230","Q9Y230"
"663","0.492592592592593","NARS","false","NARS","","O43776"
"664","0.0854030501089325","PLEKHG2","false","PLEKHG2","Q9H7P9","Q9H7P9"
"665","0.0464454976303318","TIAM2","false","TIAM2","Q8IVF5","Q8IVF5"
"666","0.00450255102040816","PI4KB","false","PI4KB","Q9UBF8","A0A0B4J1S8"
"667","0.930379746835443","MINK1","false","MINK1","","Q8N4C8"
"668","0.607940446650124","PCDHA12","false","PCDHA12","","Q9UN75"
"669","0.746020761245675","ABCB6","false","ABCB6","Q9NP58","Q9NP58"
"670","0.325188536953243","ATRX","false","ATRX","P46100","P46100"
"671","1.0","ABCD3","false","ABCD3","P28288","P28288"
"672","1.0","CCR2","false","CCR2","P41597",""
"673","0.860592755214051","EFNB3","false","EFNB3","Q15768","Q15768"
"674","1.0","PPP1R7","false","PPP1R7","","A0A140VK83"
"675","0.151059730250482","PQBP1","false","PQBP1","O60828",""
"676","0.00450255102040816","DHX9","false","DHX9","Q08211","Q08211"
"677","0.00450255102040816","IQGAP1","false","IQGAP1","P46940","P46940"
"678","0.00450255102040816","FRYL","false","FRYL","Q6ZR29","O94915"
"679","0.151059730250482","TOP2B","false","TOP2B","Q02880","Q02880"
"680","0.151059730250482","EXOSC4","false","EXOSC4","Q9NPD3","Q9NPD3"
"681","0.282692307692308","CLK3","false","CLK3","P49761","P49761"
"682","0.303875968992248","GJA10","false","GJA10","Q969M2","Q969M2"
"683","0.00450255102040816","COL4A1","false","COL4A1","P02462","P02462"
"684","0.00450255102040816","LAMC1","false","LAMC1","P11047",""
"685","0.00450255102040816","BEND3","false","BEND3","Q5T5X7","Q5T5X7"
"686","0.531782945736434","TAF1L","false","TAF1L","","Q8IZX4"
"687","0.118787878787879","PRKAA2","false","PRKAA2","P54646","P54646"
"688","1.0","VPS39","false","VPS39","A0A024R9L9","A0A024R9L9"
"689","0.325188536953243","CLTA","false","CLTA","P09496","P09496"
"690","0.687303506650544","SMCR8","false","SMCR8","","Q8TEV9"
"691","0.209625668449198","ATG2A","false","ATG2A","Q2TAZ0","Q2TAZ0"
"692","0.871583514099783","WDR37","false","WDR37","","Q9Y2I8"
"693","1.0","ALOX15B","false","ALOX15B","O15296",""
"694","0.00450255102040816","ARHGAP44","false","ARHGAP44","Q17R89","Q17R89"
"695","0.118787878787879","NRF1","false","NRF1","A0A024R770","A0A024R770"
"696","0.151059730250482","UBE2H","false","UBE2H","A4D1L5","A4D1L5"
"697","0.472922252010724","PSMD8","false","PSMD8","P48556","P48556"
"698","0.0464454976303318","PRMT8","false","PRMT8","Q9NR22","Q9NR22"
"699","0.00450255102040816","ANKRD1","false","ANKRD1","Q15327","Q15327"
"700","1.0","SSTR3","false","SSTR3","P32745","P32745"
"701","0.00450255102040816","PPARA","false","PPARA","F1D8S4","Q07869"
"702","0.00450255102040816","CDC42EP3","false","CDC42EP3","Q9UKI2",""
"703","0.607940446650124","JMJD7-PLA2G4B","false","JMJD7-PLA2G4B","","P0C869"
"704","0.258745874587459","MBOAT2","false","MBOAT2","Q6ZWT7",""
"705","0.303875968992248","ARHGEF3","false","ARHGEF3","Q9NR81",""
"706","0.303875968992248","KALRN","false","KALRN","O60229","O60229"
"707","0.00450255102040816","PKN3","false","PKN3","A0A024R8D6","A0A024R8D6"
"708","0.00450255102040816","ARHGAP26","false","ARHGAP26","Q9UNA1",""
"709","0.0854030501089325","IL11RA","false","IL11RA","Q14626","Q14626"
"710","0.729302325581395","CR2","false","CR2","P20023","P20023"
"711","0.00450255102040816","ALPL","false","ALPL","P05186",""
"712","0.258745874587459","RAP1GDS1","false","RAP1GDS1","P52306",""
"713","0.00450255102040816","PTPRZ1","false","PTPRZ1","P23471","P23471"
"714","0.408333333333333","PCNT","false","PCNT","O95613","O95613"
"715","0.00450255102040816","HSPG2","false","HSPG2","P98160","P98160"
"716","0.00450255102040816","RAF1","false","RAF1","L7RRS6","L7RRS6"
"717","0.729302325581395","HIRA","false","HIRA","P54198","P54198"
"718","0.00450255102040816","NUP62","false","NUP62","","P37198"
"719","0.00450255102040816","SSC5D","false","SSC5D","A1L4H1",""
"720","1.0","GNA15","false","GNA15","P30679","P30679"
"721","0.569191919191919","EDNRA","false","EDNRA","P25101",""
"722","0.151059730250482","EIF5B","false","EIF5B","O60841","O60841"
"723","0.00450255102040816","PIAS4","false","PIAS4","Q8N2W9",""
"724","0.00450255102040816","DOK4","false","DOK4","A0A024R6S2","A0A024R6S2"
"725","0.0464454976303318","ATP2A2","false","ATP2A2","P16615","P16615"
"726","0.282692307692308","RIOK1","false","RIOK1","Q9BRS2",""
"727","0.118787878787879","UNKL","false","UNKL","Q9H9P5","Q9H9P5"
"728","0.472922252010724","BCL9","false","BCL9","A0A024QYY4",""
"729","0.00450255102040816","TRIM63","false","TRIM63","Q969Q1","Q969Q1"
"730","0.00450255102040816","TGFBR2","false","TGFBR2","A3QNQ0","A3QNQ0"
"731","0.0854030501089325","STEAP3","false","STEAP3","A0A024RAD7","A0A024RAD7"
"732","0.993914807302231","FLNC","false","FLNC","","Q14315"
"733","0.00450255102040816","TP73","false","TP73","A0A024R4C3","A0A0C4DFW9"
"734","0.258745874587459","MAP1LC3B","false","MAP1LC3B","","Q658J6"
"735","0.00450255102040816","OPTN","false","OPTN","Q96CV9","Q96CV9"
"736","1.0","PTPRB","false","PTPRB","","P23467"
"737","0.0464454976303318","GUCY1A3","false","GUCY1A3","","Q02108"
"738","0.182835820895522","SMARCA2","false","SMARCA2","P51531","P51531"
"739","0.512418300653595","POLR3C","false","POLR3C","A0A024R4C1",""
"740","0.23573883161512","RRAD","false","RRAD","","A0A024R6X0"
"741","0.00450255102040816","MRAS","false","MRAS","O14807","O14807"
"742","0.00450255102040816","RAPGEF6","false","RAPGEF6","Q8TEU7",""
"743","0.151059730250482","LARP1","false","LARP1","Q6PKG0","Q6PKG0"
"744","0.531782945736434","BMS1","false","BMS1","","Q14692"
"745","0.118787878787879","ITGB7","false","ITGB7","P26010","P26010"
"746","0.00450255102040816","ACOX3","false","ACOX3","","O15254"
"747","0.729302325581395","KIAA0753","false","KIAA0753","Q2KHM9",""
"748","0.00450255102040816","NAA15","false","NAA15","Q9BXJ9","Q9BXJ9"
"749","0.552820512820513","COLGALT1","false","COLGALT1","","Q8NBJ5"
"750","0.258745874587459","COG2","false","COG2","B1ALW7","B1ALW7"
"751","1.0","ZCCHC8","false","ZCCHC8","","Q6NZY4"
"752","0.00450255102040816","ZC3H7A","false","ZC3H7A","Q8IWR0","Q8IWR0"
"753","0.347415066469719","NAT10","false","NAT10","Q9H0A0","Q9H0A0"
"754","0.430769230769231","SERPINH1","false","SERPINH1","P50454","P50454"
"755","0.746020761245675","ARHGAP9","false","ARHGAP9","","Q9BRR9"
"756","0.979001019367992","SF1","false","SF1","Q15637","Q15637"
"757","0.00450255102040816","NCOR2","false","NCOR2","Q9Y618","Q9Y618"
"758","0.151059730250482","CYFIP1","false","CYFIP1","Q7L576","Q7L576"
"759","0.993914807302231","CYFIP2","false","CYFIP2","Q96F07","Q96F07"
"760","0.325188536953243","PPP1R13B","false","PPP1R13B","Q96KQ4","Q96KQ4"
"761","0.00450255102040816","ELAC2","false","ELAC2","","A0A0S2Z5M8"
"762","1.0","ATIC","false","ATIC","P31939","P31939"
"763","0.258745874587459","TPD52L1","false","TPD52L1","Q16890","Q16890"
"764","0.00450255102040816","ABL2","false","ABL2","P42684","P42684"
"765","0.793700787401575","PIK3R5","false","PIK3R5","L7RT34","L7RT34"
"766","0.00450255102040816","DLC1","false","DLC1","Q96QB1","Q96QB1"
"767","0.00450255102040816","IKZF4","false","IKZF4","","Q9H2S9"
"768","0.00450255102040816","IKZF5","false","IKZF5","Q9H5V7","Q9H5V7"
"769","0.0854030501089325","TNS3","false","TNS3","","Q68CZ2"
"770","0.666019417475728","SLC26A6","false","SLC26A6","Q9BXS9","Q9BXS9"
"771","0.00450255102040816","WNK1","false","WNK1","Q9H4A3","Q9H4A3"
"772","0.0464454976303318","PFKP","false","PFKP","Q01813","Q01813"
"773","0.860592755214051","AAAS","false","AAAS","Q9NRG9","Q9NRG9"
"774","0.182835820895522","WDTC1","false","WDTC1","Q8N5D0",""
"775","0.00450255102040816","NOTCH2","false","NOTCH2","Q04721","Q04721"
"776","0.718203309692671","SPTA1","false","SPTA1","P02549","P02549"
"777","0.871583514099783","ZNF326","false","ZNF326","Q5BKZ1","Q5BKZ1"
"778","0.552820512820513","TPTE","false","TPTE","P56180","P56180"
"779","0.472922252010724","KIAA0368","false","KIAA0368","J3KN16","J3KN16"
"780","0.954611398963731","SLC10A7","false","SLC10A7","Q0GE19",""
"781","1.0","DHX58","false","DHX58","","A0A024R1Y5"
"782","0.793700787401575","AGO2","false","AGO2","Q9UKV8",""
"783","0.00450255102040816","AKAP13","false","AKAP13","Q12802","Q12802"
"784","0.666019417475728","FBN2","false","FBN2","P35556","P35556"
"785","0.00450255102040816","NUDT21","false","NUDT21","O43809","O43809"
"786","0.0854030501089325","FBN3","false","FBN3","Q75N90","Q75N90"
"787","1.0","ZNF764","false","ZNF764","A0A024QZB2",""
"788","0.954611398963731","CYP2C9","false","CYP2C9","","P11712"
"789","0.0464454976303318","TPCN2","false","TPCN2","Q8NHX9","Q8NHX9"
"790","0.00450255102040816","ABI2","false","ABI2","Q9NYB9","Q9NYB9"
"791","0.00450255102040816","E4F1","false","E4F1","Q66K89",""
"792","0.430769230769231","VCAN","false","VCAN","A0A024RAQ9","A0A024RAQ9"
"793","0.687303506650544","DSEL","false","DSEL","Q8IZU8",""
"794","1.0","TRAPPC10","false","TRAPPC10","P48553","P48553"
"795","0.387023977433004","C1orf94","false","C1orf94","","Q6P1W5"
"796","0.00450255102040816","TGM2","false","TGM2","P21980","P21980"
"797","0.00450255102040816","BRAF","false","BRAF","P15056","P15056"
"798","0.00450255102040816","ARID1A","false","ARID1A","O14497","O14497"
"799","1.0","TRPS1","false","TRPS1","Q9UHF7",""
"800","0.151059730250482","DLG2","false","DLG2","Q15700","Q15700"
"801","1.0","TNFRSF21","false","TNFRSF21","","A0A024RD71"
"802","0.979001019367992","SNAPC5","false","SNAPC5","A0A024R5X1","A0A024R5X1"
"803","0.00450255102040816","NCOA1","false","NCOA1","Q15788","Q15788"
"804","0.0854030501089325","TBX2","false","TBX2","","A0A024QZ86"
"805","0.777777777777778","LZTR1","false","LZTR1","Q8N653",""
"806","0.258745874587459","COL8A2","false","COL8A2","P25067","P25067"
"807","0.00450255102040816","KIF5C","false","KIF5C","O60282","O60282"
"808","0.00450255102040816","RNF123","false","RNF123","Q5XPI4","Q5XPI4"
"809","0.967901234567901","ZNF277","false","ZNF277","Q9NRM2",""
"810","0.387023977433004","CASZ1","false","CASZ1","","Q86V15"
"811","0.569191919191919","BAG4","false","BAG4","O95429","O95429"
"812","0.00450255102040816","BSG","false","BSG","P35613","P35613"
"813","0.118787878787879","TUBA1C","false","TUBA1C","Q9BQE3","Q9BQE3"
"814","0.258745874587459","TUBB6","false","TUBB6","Q9BUF5","B4E386"
"815","0.282692307692308","COL6A6","false","COL6A6","A6NMZ7","A6NMZ7"
"816","0.00450255102040816","COL5A3","false","COL5A3","P25940","P25940"
"817","0.370348837209302","CELF3","false","CELF3","","Q5SZQ8"
"818","1.0","HID1","false","HID1","Q8IV36",""
"819","0.945073375262054","ELN","false","ELN","P15502","P15502"
"820","0.967901234567901","EPPK1","false","EPPK1","P58107","A0A087X1U6"
"821","0.0464454976303318","THBS2","false","THBS2","","P35442"
"822","0.303875968992248","LRCH1","false","LRCH1","Q9Y2L9","Q9Y2L9"
"823","0.00450255102040816","MYBPC2","false","MYBPC2","A0A140VJQ0","A0A140VJQ0"
"824","1.0","GPT2","false","GPT2","Q8TD30","Q8TD30"
"825","0.258745874587459","CACNA1A","false","CACNA1A","O00555","O00555"
"826","0.930379746835443","KCNJ5","false","KCNJ5","P48544",""
"827","0.00450255102040816","COL4A3BP","false","COL4A3BP","A0A024RAJ5","A0A024RAJ5"
"828","0.00450255102040816","TSC1","false","TSC1","Q92574","Q92574"
"829","0.0464454976303318","CUL4B","false","CUL4B","Q13620","Q13620"
"830","0.0854030501089325","TNR","false","TNR","Q92752","Q92752"
"831","0.0854030501089325","LRBA","false","LRBA","P50851","P50851"
"832","1.0","HEY2","false","HEY2","Q9UBP5","Q9UBP5"
"833","0.00450255102040816","EIF4A2","false","EIF4A2","Q14240","Q14240"
"834","0.303875968992248","RPS5","false","RPS5","P46782","P46782"
"835","0.151059730250482","NFATC2","false","NFATC2","Q13469","Q13469"
"836","0.00450255102040816","RAB8A","false","RAB8A","P61006","P61006"
"837","1.0","IQCB1","false","IQCB1","","Q15051"
"838","0.282692307692308","EXOC1","false","EXOC1","A0A024RDA9","A0A024RDA9"
"839","0.666019417475728","NUFIP2","false","NUFIP2","","Q7Z417"
"840","0.512418300653595","AGAP3","false","AGAP3","Q96P47",""
"841","0.00450255102040816","ANXA6","false","ANXA6","","A0A0S2Z377"
"842","0.00450255102040816","PREX2","false","PREX2","Q70Z35","Q70Z35"
"843","0.258745874587459","DCLK1","false","DCLK1","","O15075"
"844","0.00450255102040816","GIGYF1","false","GIGYF1","O75420","O75420"
"845","0.00450255102040816","LPIN3","false","LPIN3","Q9BQK8","Q9BQK8"
"846","0.00450255102040816","TTK","false","TTK","P33981","P33981"
"847","0.282692307692308","ALK","false","ALK","Q9UM73","Q9UM73"
"848","0.00450255102040816","PRKCH","false","PRKCH","","P24723"
"849","0.472922252010724","C20orf194","false","C20orf194","","Q5TEA3"
"850","0.23573883161512","ASB17","false","ASB17","","Q8WXJ9"
"851","0.00450255102040816","AREL1","false","AREL1","","O15033"
"852","0.282692307692308","EEA1","false","EEA1","","Q15075"
"853","0.0464454976303318","IGF2R","false","IGF2R","P11717",""
"854","0.569191919191919","DDR2","false","DDR2","A0A024R906","A0A024R906"
"855","0.918423855165069","COQ3","false","COQ3","","Q9NZJ6"
"856","0.607940446650124","NOVA1","false","NOVA1","P51513","P51513"
"857","0.569191919191919","ARHGEF16","false","ARHGEF16","Q5VV41",""
"858","0.325188536953243","FTSJ3","false","FTSJ3","Q8IY81","Q8IY81"
"859","0.325188536953243","RYR1","false","RYR1","P21817","P21817"
"860","1.0","GSPT1","false","GSPT1","P15170","P15170"
"861","0.00450255102040816","KANSL1","false","KANSL1","Q7Z3B3","Q7Z3B3"
"862","0.701670644391408","POMP","false","POMP","Q9Y244","Q9Y244"
"863","0.0464454976303318","LRP1B","false","LRP1B","","Q9NZR2"
"864","0.408333333333333","RSPO1","false","RSPO1","Q2MKA7",""
"865","0.430769230769231","UGGT1","false","UGGT1","","Q9NYU2"
"866","0.00450255102040816","FHL3","false","FHL3","Q13643","Q13643"
"867","0.00450255102040816","IAPP","false","IAPP","A0A024RAU1","A0A024RAU1"
"868","0.646153846153846","RPL29","false","RPL29","P47914","P47914"
"869","0.00450255102040816","PAFAH1B3","false","PAFAH1B3","A0A024R0L6","A0A024R0L6"
"870","0.0464454976303318","CREB5","false","CREB5","Q02930","Q02930"
"871","0.00450255102040816","HIP1","false","HIP1","O00291","O00291"
"872","0.00450255102040816","HIP1R","false","HIP1R","O75146","O75146"
"873","0.666019417475728","MED13L","false","MED13L","Q71F56","Q71F56"
"874","0.282692307692308","MED24","false","MED24","O75448","O75448"
"875","1.0","AGTR2","false","AGTR2","P50052","P50052"
"876","1.0","TAS2R14","false","TAS2R14","Q9NYV8",""
"877","0.182835820895522","CCAR1","false","CCAR1","Q8IX12","Q8IX12"
"878","0.905263157894737","MICALL2","false","MICALL2","","Q8IY33"
"879","1.0","ZNF281","false","ZNF281","Q9Y2X9","Q9Y2X9"
"880","0.0854030501089325","ZBTB49","false","ZBTB49","Q6ZSB9","Q6ZSB9"
"881","0.151059730250482","RASA1","false","RASA1","P20936","P20936"
"882","0.00450255102040816","ARHGAP35","false","ARHGAP35","Q9NRY4","Q9NRY4"
"883","0.0464454976303318","TRPV4","false","TRPV4","Q9HBA0","Q9HBA0"
"884","0.00450255102040816","PCBP2","false","PCBP2","Q15366","Q15366"
"885","1.0","PPIL1","false","PPIL1","","Q9Y3C6"
"886","0.00450255102040816","HSP90AA1","false","HSP90AA1","P07900","P07900"
"887","0.0464454976303318","MAP2K7","false","MAP2K7","O14733","O14733"
"888","0.0854030501089325","MAPK8IP3","false","MAPK8IP3","E9PFH7","E9PFH7"
